mercury,Y,Venus,Y,Earth,Y,Mars,Y
-6.87E+07,-1.10E+07,-1.06E+08,-2.51E+07,-1.48E+08,-3.44E+07,-2.44E+08,-4.90E+07
-6.87E+07,-1.11E+07,-1.06E+08,-2.52E+07,-1.48E+08,-3.45E+07,-2.44E+08,-4.91E+07
-6.87E+07,-1.11E+07,-1.06E+08,-2.52E+07,-1.48E+08,-3.46E+07,-2.44E+08,-4.92E+07
-6.87E+07,-1.11E+07,-1.06E+08,-2.53E+07,-1.48E+08,-3.47E+07,-2.44E+08,-4.94E+07
-6.87E+07,-1.12E+07,-1.06E+08,-2.54E+07,-1.48E+08,-3.48E+07,-2.44E+08,-4.95E+07
-6.87E+07,-1.12E+07,-1.06E+08,-2.54E+07,-1.48E+08,-3.49E+07,-2.44E+08,-4.96E+07
-6.87E+07,-1.12E+07,-1.06E+08,-2.55E+07,-1.48E+08,-3.50E+07,-2.44E+08,-4.97E+07
-6.87E+07,-1.12E+07,-1.06E+08,-2.56E+07,-1.48E+08,-3.50E+07,-2.44E+08,-4.99E+07
-6.87E+07,-1.13E+07,-1.06E+08,-2.56E+07,-1.48E+08,-3.51E+07,-2.44E+08,-5.00E+07
-6.87E+07,-1.13E+07,-1.06E+08,-2.57E+07,-1.48E+08,-3.52E+07,-2.44E+08,-5.01E+07
-6.87E+07,-1.13E+07,-1.06E+08,-2.58E+07,-1.48E+08,-3.53E+07,-2.43E+08,-5.03E+07
-6.87E+07,-1.14E+07,-1.06E+08,-2.58E+07,-1.48E+08,-3.54E+07,-2.43E+08,-5.04E+07
-6.87E+07,-1.14E+07,-1.06E+08,-2.59E+07,-1.48E+08,-3.55E+07,-2.43E+08,-5.05E+07
-6.86E+07,-1.14E+07,-1.06E+08,-2.60E+07,-1.48E+08,-3.56E+07,-2.43E+08,-5.06E+07
-6.86E+07,-1.14E+07,-1.06E+08,-2.60E+07,-1.48E+08,-3.57E+07,-2.43E+08,-5.08E+07
-6.86E+07,-1.15E+07,-1.06E+08,-2.61E+07,-1.48E+08,-3.58E+07,-2.43E+08,-5.09E+07
-6.86E+07,-1.15E+07,-1.06E+08,-2.62E+07,-1.48E+08,-3.58E+07,-2.43E+08,-5.10E+07
-6.86E+07,-1.15E+07,-1.06E+08,-2.62E+07,-1.48E+08,-3.59E+07,-2.43E+08,-5.11E+07
-6.86E+07,-1.16E+07,-1.06E+08,-2.63E+07,-1.48E+08,-3.60E+07,-2.43E+08,-5.13E+07
-6.86E+07,-1.16E+07,-1.06E+08,-2.64E+07,-1.48E+08,-3.61E+07,-2.43E+08,-5.14E+07
-6.86E+07,-1.16E+07,-1.06E+08,-2.64E+07,-1.48E+08,-3.62E+07,-2.43E+08,-5.15E+07
-6.86E+07,-1.16E+07,-1.06E+08,-2.65E+07,-1.48E+08,-3.63E+07,-2.43E+08,-5.17E+07
-6.86E+07,-1.17E+07,-1.06E+08,-2.66E+07,-1.48E+08,-3.64E+07,-2.43E+08,-5.18E+07
-6.86E+07,-1.17E+07,-1.06E+08,-2.66E+07,-1.48E+08,-3.65E+07,-2.43E+08,-5.19E+07
-6.86E+07,-1.17E+07,-1.06E+08,-2.67E+07,-1.48E+08,-3.66E+07,-2.43E+08,-5.20E+07
-6.86E+07,-1.18E+07,-1.06E+08,-2.68E+07,-1.48E+08,-3.67E+07,-2.43E+08,-5.22E+07
-6.86E+07,-1.18E+07,-1.06E+08,-2.68E+07,-1.48E+08,-3.67E+07,-2.43E+08,-5.23E+07
-6.86E+07,-1.18E+07,-1.06E+08,-2.69E+07,-1.48E+08,-3.68E+07,-2.43E+08,-5.24E+07
-6.86E+07,-1.18E+07,-1.06E+08,-2.70E+07,-1.48E+08,-3.69E+07,-2.43E+08,-5.25E+07
-6.85E+07,-1.19E+07,-1.06E+08,-2.70E+07,-1.47E+08,-3.70E+07,-2.43E+08,-5.27E+07
-6.85E+07,-1.19E+07,-1.06E+08,-2.71E+07,-1.47E+08,-3.71E+07,-2.43E+08,-5.28E+07
-6.85E+07,-1.19E+07,-1.06E+08,-2.71E+07,-1.47E+08,-3.72E+07,-2.43E+08,-5.29E+07
-6.85E+07,-1.20E+07,-1.05E+08,-2.72E+07,-1.47E+08,-3.73E+07,-2.43E+08,-5.31E+07
-6.85E+07,-1.20E+07,-1.05E+08,-2.73E+07,-1.47E+08,-3.74E+07,-2.43E+08,-5.32E+07
-6.85E+07,-1.20E+07,-1.05E+08,-2.73E+07,-1.47E+08,-3.75E+07,-2.43E+08,-5.33E+07
-6.85E+07,-1.21E+07,-1.05E+08,-2.74E+07,-1.47E+08,-3.76E+07,-2.43E+08,-5.34E+07
-6.85E+07,-1.21E+07,-1.05E+08,-2.75E+07,-1.47E+08,-3.76E+07,-2.43E+08,-5.36E+07
-6.85E+07,-1.21E+07,-1.05E+08,-2.75E+07,-1.47E+08,-3.77E+07,-2.43E+08,-5.37E+07
-6.85E+07,-1.21E+07,-1.05E+08,-2.76E+07,-1.47E+08,-3.78E+07,-2.43E+08,-5.38E+07
-6.85E+07,-1.22E+07,-1.05E+08,-2.77E+07,-1.47E+08,-3.79E+07,-2.43E+08,-5.39E+07
-6.85E+07,-1.22E+07,-1.05E+08,-2.77E+07,-1.47E+08,-3.80E+07,-2.43E+08,-5.41E+07
-6.85E+07,-1.22E+07,-1.05E+08,-2.78E+07,-1.47E+08,-3.81E+07,-2.43E+08,-5.42E+07
-6.85E+07,-1.23E+07,-1.05E+08,-2.79E+07,-1.47E+08,-3.82E+07,-2.43E+08,-5.43E+07
-6.85E+07,-1.23E+07,-1.05E+08,-2.79E+07,-1.47E+08,-3.83E+07,-2.42E+08,-5.45E+07
-6.84E+07,-1.23E+07,-1.05E+08,-2.80E+07,-1.47E+08,-3.84E+07,-2.42E+08,-5.46E+07
-6.84E+07,-1.23E+07,-1.05E+08,-2.81E+07,-1.47E+08,-3.84E+07,-2.42E+08,-5.47E+07
-6.84E+07,-1.24E+07,-1.05E+08,-2.81E+07,-1.47E+08,-3.85E+07,-2.42E+08,-5.48E+07
-6.84E+07,-1.24E+07,-1.05E+08,-2.82E+07,-1.47E+08,-3.86E+07,-2.42E+08,-5.50E+07
-6.84E+07,-1.24E+07,-1.05E+08,-2.83E+07,-1.47E+08,-3.87E+07,-2.42E+08,-5.51E+07
-6.84E+07,-1.25E+07,-1.05E+08,-2.83E+07,-1.47E+08,-3.88E+07,-2.42E+08,-5.52E+07
-6.84E+07,-1.25E+07,-1.05E+08,-2.84E+07,-1.47E+08,-3.89E+07,-2.42E+08,-5.53E+07
-6.84E+07,-1.25E+07,-1.05E+08,-2.85E+07,-1.47E+08,-3.90E+07,-2.42E+08,-5.55E+07
-6.84E+07,-1.25E+07,-1.05E+08,-2.85E+07,-1.47E+08,-3.91E+07,-2.42E+08,-5.56E+07
-6.84E+07,-1.26E+07,-1.05E+08,-2.86E+07,-1.47E+08,-3.92E+07,-2.42E+08,-5.57E+07
-6.84E+07,-1.26E+07,-1.05E+08,-2.87E+07,-1.47E+08,-3.92E+07,-2.42E+08,-5.59E+07
-6.84E+07,-1.26E+07,-1.05E+08,-2.87E+07,-1.47E+08,-3.93E+07,-2.42E+08,-5.60E+07
-6.84E+07,-1.27E+07,-1.05E+08,-2.88E+07,-1.47E+08,-3.94E+07,-2.42E+08,-5.61E+07
-6.84E+07,-1.27E+07,-1.05E+08,-2.88E+07,-1.47E+08,-3.95E+07,-2.42E+08,-5.62E+07
-6.84E+07,-1.27E+07,-1.05E+08,-2.89E+07,-1.47E+08,-3.96E+07,-2.42E+08,-5.64E+07
-6.83E+07,-1.27E+07,-1.05E+08,-2.90E+07,-1.47E+08,-3.97E+07,-2.42E+08,-5.65E+07
-6.83E+07,-1.28E+07,-1.05E+08,-2.90E+07,-1.47E+08,-3.98E+07,-2.42E+08,-5.66E+07
-6.83E+07,-1.28E+07,-1.05E+08,-2.91E+07,-1.47E+08,-3.99E+07,-2.42E+08,-5.67E+07
-6.83E+07,-1.28E+07,-1.05E+08,-2.92E+07,-1.47E+08,-4.00E+07,-2.42E+08,-5.69E+07
-6.83E+07,-1.29E+07,-1.05E+08,-2.92E+07,-1.47E+08,-4.01E+07,-2.42E+08,-5.70E+07
-6.83E+07,-1.29E+07,-1.05E+08,-2.93E+07,-1.47E+08,-4.01E+07,-2.42E+08,-5.71E+07
-6.83E+07,-1.29E+07,-1.05E+08,-2.94E+07,-1.47E+08,-4.02E+07,-2.42E+08,-5.72E+07
-6.83E+07,-1.29E+07,-1.05E+08,-2.94E+07,-1.47E+08,-4.03E+07,-2.42E+08,-5.74E+07
-6.83E+07,-1.30E+07,-1.05E+08,-2.95E+07,-1.47E+08,-4.04E+07,-2.42E+08,-5.75E+07
-6.83E+07,-1.30E+07,-1.05E+08,-2.96E+07,-1.47E+08,-4.05E+07,-2.42E+08,-5.76E+07
-6.83E+07,-1.30E+07,-1.05E+08,-2.96E+07,-1.47E+08,-4.06E+07,-2.42E+08,-5.78E+07
-6.83E+07,-1.31E+07,-1.05E+08,-2.97E+07,-1.47E+08,-4.07E+07,-2.42E+08,-5.79E+07
-6.83E+07,-1.31E+07,-1.05E+08,-2.98E+07,-1.46E+08,-4.08E+07,-2.42E+08,-5.80E+07
-6.83E+07,-1.31E+07,-1.05E+08,-2.98E+07,-1.46E+08,-4.09E+07,-2.42E+08,-5.81E+07
-6.83E+07,-1.32E+07,-1.05E+08,-2.99E+07,-1.46E+08,-4.09E+07,-2.42E+08,-5.83E+07
-6.82E+07,-1.32E+07,-1.05E+08,-3.00E+07,-1.46E+08,-4.10E+07,-2.41E+08,-5.84E+07
-6.82E+07,-1.32E+07,-1.05E+08,-3.00E+07,-1.46E+08,-4.11E+07,-2.41E+08,-5.85E+07
-6.82E+07,-1.32E+07,-1.05E+08,-3.01E+07,-1.46E+08,-4.12E+07,-2.41E+08,-5.86E+07
-6.82E+07,-1.33E+07,-1.05E+08,-3.01E+07,-1.46E+08,-4.13E+07,-2.41E+08,-5.88E+07
-6.82E+07,-1.33E+07,-1.05E+08,-3.02E+07,-1.46E+08,-4.14E+07,-2.41E+08,-5.89E+07
-6.82E+07,-1.33E+07,-1.05E+08,-3.03E+07,-1.46E+08,-4.15E+07,-2.41E+08,-5.90E+07
-6.82E+07,-1.34E+07,-1.05E+08,-3.03E+07,-1.46E+08,-4.16E+07,-2.41E+08,-5.91E+07
-6.82E+07,-1.34E+07,-1.05E+08,-3.04E+07,-1.46E+08,-4.17E+07,-2.41E+08,-5.93E+07
-6.82E+07,-1.34E+07,-1.05E+08,-3.05E+07,-1.46E+08,-4.17E+07,-2.41E+08,-5.94E+07
-6.82E+07,-1.34E+07,-1.05E+08,-3.05E+07,-1.46E+08,-4.18E+07,-2.41E+08,-5.95E+07
-6.82E+07,-1.35E+07,-1.05E+08,-3.06E+07,-1.46E+08,-4.19E+07,-2.41E+08,-5.96E+07
-6.82E+07,-1.35E+07,-1.05E+08,-3.07E+07,-1.46E+08,-4.20E+07,-2.41E+08,-5.98E+07
-6.82E+07,-1.35E+07,-1.05E+08,-3.07E+07,-1.46E+08,-4.21E+07,-2.41E+08,-5.99E+07
-6.82E+07,-1.36E+07,-1.04E+08,-3.08E+07,-1.46E+08,-4.22E+07,-2.41E+08,-6.00E+07
-6.81E+07,-1.36E+07,-1.04E+08,-3.09E+07,-1.46E+08,-4.23E+07,-2.41E+08,-6.02E+07
-6.81E+07,-1.36E+07,-1.04E+08,-3.09E+07,-1.46E+08,-4.24E+07,-2.41E+08,-6.03E+07
-6.81E+07,-1.36E+07,-1.04E+08,-3.10E+07,-1.46E+08,-4.25E+07,-2.41E+08,-6.04E+07
-6.81E+07,-1.37E+07,-1.04E+08,-3.11E+07,-1.46E+08,-4.25E+07,-2.41E+08,-6.05E+07
-6.81E+07,-1.37E+07,-1.04E+08,-3.11E+07,-1.46E+08,-4.26E+07,-2.41E+08,-6.07E+07
-6.81E+07,-1.37E+07,-1.04E+08,-3.12E+07,-1.46E+08,-4.27E+07,-2.41E+08,-6.08E+07
-6.81E+07,-1.38E+07,-1.04E+08,-3.12E+07,-1.46E+08,-4.28E+07,-2.41E+08,-6.09E+07
-6.81E+07,-1.38E+07,-1.04E+08,-3.13E+07,-1.46E+08,-4.29E+07,-2.41E+08,-6.10E+07
-6.81E+07,-1.38E+07,-1.04E+08,-3.14E+07,-1.46E+08,-4.30E+07,-2.41E+08,-6.12E+07
-6.81E+07,-1.38E+07,-1.04E+08,-3.14E+07,-1.46E+08,-4.31E+07,-2.41E+08,-6.13E+07
-6.81E+07,-1.39E+07,-1.04E+08,-3.15E+07,-1.46E+08,-4.32E+07,-2.41E+08,-6.14E+07
-6.81E+07,-1.39E+07,-1.04E+08,-3.16E+07,-1.46E+08,-4.33E+07,-2.41E+08,-6.15E+07
-6.81E+07,-1.39E+07,-1.04E+08,-3.16E+07,-1.46E+08,-4.33E+07,-2.41E+08,-6.17E+07
-6.80E+07,-1.40E+07,-1.04E+08,-3.17E+07,-1.46E+08,-4.34E+07,-2.41E+08,-6.18E+07
-6.80E+07,-1.40E+07,-1.04E+08,-3.18E+07,-1.46E+08,-4.35E+07,-2.41E+08,-6.19E+07
-6.80E+07,-1.40E+07,-1.04E+08,-3.18E+07,-1.46E+08,-4.36E+07,-2.40E+08,-6.20E+07
-6.80E+07,-1.40E+07,-1.04E+08,-3.19E+07,-1.46E+08,-4.37E+07,-2.40E+08,-6.22E+07
-6.80E+07,-1.41E+07,-1.04E+08,-3.20E+07,-1.46E+08,-4.38E+07,-2.40E+08,-6.23E+07
-6.80E+07,-1.41E+07,-1.04E+08,-3.20E+07,-1.46E+08,-4.39E+07,-2.40E+08,-6.24E+07
-6.80E+07,-1.41E+07,-1.04E+08,-3.21E+07,-1.46E+08,-4.40E+07,-2.40E+08,-6.25E+07
-6.80E+07,-1.42E+07,-1.04E+08,-3.22E+07,-1.46E+08,-4.40E+07,-2.40E+08,-6.27E+07
-6.80E+07,-1.42E+07,-1.04E+08,-3.22E+07,-1.45E+08,-4.41E+07,-2.40E+08,-6.28E+07
-6.80E+07,-1.42E+07,-1.04E+08,-3.23E+07,-1.45E+08,-4.42E+07,-2.40E+08,-6.29E+07
-6.80E+07,-1.42E+07,-1.04E+08,-3.23E+07,-1.45E+08,-4.43E+07,-2.40E+08,-6.30E+07
-6.80E+07,-1.43E+07,-1.04E+08,-3.24E+07,-1.45E+08,-4.44E+07,-2.40E+08,-6.32E+07
-6.80E+07,-1.43E+07,-1.04E+08,-3.25E+07,-1.45E+08,-4.45E+07,-2.40E+08,-6.33E+07
-6.79E+07,-1.43E+07,-1.04E+08,-3.25E+07,-1.45E+08,-4.46E+07,-2.40E+08,-6.34E+07
-6.79E+07,-1.44E+07,-1.04E+08,-3.26E+07,-1.45E+08,-4.47E+07,-2.40E+08,-6.36E+07
-6.79E+07,-1.44E+07,-1.04E+08,-3.27E+07,-1.45E+08,-4.48E+07,-2.40E+08,-6.37E+07
-6.79E+07,-1.44E+07,-1.04E+08,-3.27E+07,-1.45E+08,-4.48E+07,-2.40E+08,-6.38E+07
-6.79E+07,-1.44E+07,-1.04E+08,-3.28E+07,-1.45E+08,-4.49E+07,-2.40E+08,-6.39E+07
-6.79E+07,-1.45E+07,-1.04E+08,-3.29E+07,-1.45E+08,-4.50E+07,-2.40E+08,-6.41E+07
-6.79E+07,-1.45E+07,-1.04E+08,-3.29E+07,-1.45E+08,-4.51E+07,-2.40E+08,-6.42E+07
-6.79E+07,-1.45E+07,-1.04E+08,-3.30E+07,-1.45E+08,-4.52E+07,-2.40E+08,-6.43E+07
-6.79E+07,-1.46E+07,-1.04E+08,-3.31E+07,-1.45E+08,-4.53E+07,-2.40E+08,-6.44E+07
-6.79E+07,-1.46E+07,-1.04E+08,-3.31E+07,-1.45E+08,-4.54E+07,-2.40E+08,-6.46E+07
-6.79E+07,-1.46E+07,-1.04E+08,-3.32E+07,-1.45E+08,-4.55E+07,-2.40E+08,-6.47E+07
-6.79E+07,-1.46E+07,-1.04E+08,-3.32E+07,-1.45E+08,-4.55E+07,-2.40E+08,-6.48E+07
-6.79E+07,-1.47E+07,-1.04E+08,-3.33E+07,-1.45E+08,-4.56E+07,-2.40E+08,-6.49E+07
-6.78E+07,-1.47E+07,-1.04E+08,-3.34E+07,-1.45E+08,-4.57E+07,-2.40E+08,-6.51E+07
-6.78E+07,-1.47E+07,-1.04E+08,-3.34E+07,-1.45E+08,-4.58E+07,-2.40E+08,-6.52E+07
-6.78E+07,-1.48E+07,-1.04E+08,-3.35E+07,-1.45E+08,-4.59E+07,-2.40E+08,-6.53E+07
-6.78E+07,-1.48E+07,-1.04E+08,-3.36E+07,-1.45E+08,-4.60E+07,-2.39E+08,-6.54E+07
-6.78E+07,-1.48E+07,-1.04E+08,-3.36E+07,-1.45E+08,-4.61E+07,-2.39E+08,-6.56E+07
-6.78E+07,-1.48E+07,-1.04E+08,-3.37E+07,-1.45E+08,-4.62E+07,-2.39E+08,-6.57E+07
-6.78E+07,-1.49E+07,-1.04E+08,-3.38E+07,-1.45E+08,-4.63E+07,-2.39E+08,-6.58E+07
-6.78E+07,-1.49E+07,-1.04E+08,-3.38E+07,-1.45E+08,-4.63E+07,-2.39E+08,-6.59E+07
-6.78E+07,-1.49E+07,-1.04E+08,-3.39E+07,-1.45E+08,-4.64E+07,-2.39E+08,-6.61E+07
-6.78E+07,-1.50E+07,-1.04E+08,-3.40E+07,-1.45E+08,-4.65E+07,-2.39E+08,-6.62E+07
-6.78E+07,-1.50E+07,-1.03E+08,-3.40E+07,-1.45E+08,-4.66E+07,-2.39E+08,-6.63E+07
-6.78E+07,-1.50E+07,-1.03E+08,-3.41E+07,-1.45E+08,-4.67E+07,-2.39E+08,-6.64E+07
-6.78E+07,-1.50E+07,-1.03E+08,-3.41E+07,-1.45E+08,-4.68E+07,-2.39E+08,-6.66E+07
-6.77E+07,-1.51E+07,-1.03E+08,-3.42E+07,-1.45E+08,-4.69E+07,-2.39E+08,-6.67E+07
-6.77E+07,-1.51E+07,-1.03E+08,-3.43E+07,-1.45E+08,-4.70E+07,-2.39E+08,-6.68E+07
-6.77E+07,-1.51E+07,-1.03E+08,-3.43E+07,-1.45E+08,-4.70E+07,-2.39E+08,-6.69E+07
-6.77E+07,-1.52E+07,-1.03E+08,-3.44E+07,-1.45E+08,-4.71E+07,-2.39E+08,-6.71E+07
-6.77E+07,-1.52E+07,-1.03E+08,-3.45E+07,-1.44E+08,-4.72E+07,-2.39E+08,-6.72E+07
-6.77E+07,-1.52E+07,-1.03E+08,-3.45E+07,-1.44E+08,-4.73E+07,-2.39E+08,-6.73E+07
-6.77E+07,-1.52E+07,-1.03E+08,-3.46E+07,-1.44E+08,-4.74E+07,-2.39E+08,-6.74E+07
-6.77E+07,-1.53E+07,-1.03E+08,-3.47E+07,-1.44E+08,-4.75E+07,-2.39E+08,-6.76E+07
-6.77E+07,-1.53E+07,-1.03E+08,-3.47E+07,-1.44E+08,-4.76E+07,-2.39E+08,-6.77E+07
-6.77E+07,-1.53E+07,-1.03E+08,-3.48E+07,-1.44E+08,-4.77E+07,-2.39E+08,-6.78E+07
-6.77E+07,-1.54E+07,-1.03E+08,-3.48E+07,-1.44E+08,-4.77E+07,-2.39E+08,-6.79E+07
-6.77E+07,-1.54E+07,-1.03E+08,-3.49E+07,-1.44E+08,-4.78E+07,-2.39E+08,-6.81E+07
-6.76E+07,-1.54E+07,-1.03E+08,-3.50E+07,-1.44E+08,-4.79E+07,-2.39E+08,-6.82E+07
-6.76E+07,-1.54E+07,-1.03E+08,-3.50E+07,-1.44E+08,-4.80E+07,-2.39E+08,-6.83E+07
-6.76E+07,-1.55E+07,-1.03E+08,-3.51E+07,-1.44E+08,-4.81E+07,-2.39E+08,-6.84E+07
-6.76E+07,-1.55E+07,-1.03E+08,-3.52E+07,-1.44E+08,-4.82E+07,-2.39E+08,-6.86E+07
-6.76E+07,-1.55E+07,-1.03E+08,-3.52E+07,-1.44E+08,-4.83E+07,-2.38E+08,-6.87E+07
-6.76E+07,-1.56E+07,-1.03E+08,-3.53E+07,-1.44E+08,-4.84E+07,-2.38E+08,-6.88E+07
-6.76E+07,-1.56E+07,-1.03E+08,-3.54E+07,-1.44E+08,-4.84E+07,-2.38E+08,-6.89E+07
-6.76E+07,-1.56E+07,-1.03E+08,-3.54E+07,-1.44E+08,-4.85E+07,-2.38E+08,-6.91E+07
-6.76E+07,-1.56E+07,-1.03E+08,-3.55E+07,-1.44E+08,-4.86E+07,-2.38E+08,-6.92E+07
-6.76E+07,-1.57E+07,-1.03E+08,-3.56E+07,-1.44E+08,-4.87E+07,-2.38E+08,-6.93E+07
-6.76E+07,-1.57E+07,-1.03E+08,-3.56E+07,-1.44E+08,-4.88E+07,-2.38E+08,-6.94E+07
-6.76E+07,-1.57E+07,-1.03E+08,-3.57E+07,-1.44E+08,-4.89E+07,-2.38E+08,-6.96E+07
-6.75E+07,-1.58E+07,-1.03E+08,-3.57E+07,-1.44E+08,-4.90E+07,-2.38E+08,-6.97E+07
-6.75E+07,-1.58E+07,-1.03E+08,-3.58E+07,-1.44E+08,-4.91E+07,-2.38E+08,-6.98E+07
-6.75E+07,-1.58E+07,-1.03E+08,-3.59E+07,-1.44E+08,-4.91E+07,-2.38E+08,-6.99E+07
-6.75E+07,-1.58E+07,-1.03E+08,-3.59E+07,-1.44E+08,-4.92E+07,-2.38E+08,-7.01E+07
-6.75E+07,-1.59E+07,-1.03E+08,-3.60E+07,-1.44E+08,-4.93E+07,-2.38E+08,-7.02E+07
-6.75E+07,-1.59E+07,-1.03E+08,-3.61E+07,-1.44E+08,-4.94E+07,-2.38E+08,-7.03E+07
-6.75E+07,-1.59E+07,-1.03E+08,-3.61E+07,-1.44E+08,-4.95E+07,-2.38E+08,-7.04E+07
-6.75E+07,-1.60E+07,-1.03E+08,-3.62E+07,-1.44E+08,-4.96E+07,-2.38E+08,-7.06E+07
-6.75E+07,-1.60E+07,-1.03E+08,-3.63E+07,-1.44E+08,-4.97E+07,-2.38E+08,-7.07E+07
-6.75E+07,-1.60E+07,-1.03E+08,-3.63E+07,-1.44E+08,-4.98E+07,-2.38E+08,-7.08E+07
-6.75E+07,-1.60E+07,-1.03E+08,-3.64E+07,-1.44E+08,-4.98E+07,-2.38E+08,-7.09E+07
-6.75E+07,-1.61E+07,-1.03E+08,-3.64E+07,-1.44E+08,-4.99E+07,-2.38E+08,-7.11E+07
-6.74E+07,-1.61E+07,-1.03E+08,-3.65E+07,-1.44E+08,-5.00E+07,-2.38E+08,-7.12E+07
-6.74E+07,-1.61E+07,-1.03E+08,-3.66E+07,-1.43E+08,-5.01E+07,-2.38E+08,-7.13E+07
-6.74E+07,-1.62E+07,-1.03E+08,-3.66E+07,-1.43E+08,-5.02E+07,-2.38E+08,-7.14E+07
-6.74E+07,-1.62E+07,-1.03E+08,-3.67E+07,-1.43E+08,-5.03E+07,-2.38E+08,-7.16E+07
-6.74E+07,-1.62E+07,-1.03E+08,-3.68E+07,-1.43E+08,-5.04E+07,-2.37E+08,-7.17E+07
-6.74E+07,-1.62E+07,-1.03E+08,-3.68E+07,-1.43E+08,-5.05E+07,-2.37E+08,-7.18E+07
-6.74E+07,-1.63E+07,-1.02E+08,-3.69E+07,-1.43E+08,-5.05E+07,-2.37E+08,-7.19E+07
-6.74E+07,-1.63E+07,-1.02E+08,-3.70E+07,-1.43E+08,-5.06E+07,-2.37E+08,-7.20E+07
-6.74E+07,-1.63E+07,-1.02E+08,-3.70E+07,-1.43E+08,-5.07E+07,-2.37E+08,-7.22E+07
-6.74E+07,-1.64E+07,-1.02E+08,-3.71E+07,-1.43E+08,-5.08E+07,-2.37E+08,-7.23E+07
-6.74E+07,-1.64E+07,-1.02E+08,-3.71E+07,-1.43E+08,-5.09E+07,-2.37E+08,-7.24E+07
-6.73E+07,-1.64E+07,-1.02E+08,-3.72E+07,-1.43E+08,-5.10E+07,-2.37E+08,-7.25E+07
-6.73E+07,-1.64E+07,-1.02E+08,-3.73E+07,-1.43E+08,-5.11E+07,-2.37E+08,-7.27E+07
-6.73E+07,-1.65E+07,-1.02E+08,-3.73E+07,-1.43E+08,-5.11E+07,-2.37E+08,-7.28E+07
-6.73E+07,-1.65E+07,-1.02E+08,-3.74E+07,-1.43E+08,-5.12E+07,-2.37E+08,-7.29E+07
-6.73E+07,-1.65E+07,-1.02E+08,-3.75E+07,-1.43E+08,-5.13E+07,-2.37E+08,-7.30E+07
-6.73E+07,-1.66E+07,-1.02E+08,-3.75E+07,-1.43E+08,-5.14E+07,-2.37E+08,-7.32E+07
-6.73E+07,-1.66E+07,-1.02E+08,-3.76E+07,-1.43E+08,-5.15E+07,-2.37E+08,-7.33E+07
-6.73E+07,-1.66E+07,-1.02E+08,-3.76E+07,-1.43E+08,-5.16E+07,-2.37E+08,-7.34E+07
-6.73E+07,-1.66E+07,-1.02E+08,-3.77E+07,-1.43E+08,-5.17E+07,-2.37E+08,-7.35E+07
-6.73E+07,-1.67E+07,-1.02E+08,-3.78E+07,-1.43E+08,-5.18E+07,-2.37E+08,-7.37E+07
-6.73E+07,-1.67E+07,-1.02E+08,-3.78E+07,-1.43E+08,-5.18E+07,-2.37E+08,-7.38E+07
-6.73E+07,-1.67E+07,-1.02E+08,-3.79E+07,-1.43E+08,-5.19E+07,-2.37E+08,-7.39E+07
-6.72E+07,-1.68E+07,-1.02E+08,-3.80E+07,-1.43E+08,-5.20E+07,-2.37E+08,-7.40E+07
-6.72E+07,-1.68E+07,-1.02E+08,-3.80E+07,-1.43E+08,-5.21E+07,-2.37E+08,-7.42E+07
-6.72E+07,-1.68E+07,-1.02E+08,-3.81E+07,-1.43E+08,-5.22E+07,-2.37E+08,-7.43E+07
-6.72E+07,-1.68E+07,-1.02E+08,-3.82E+07,-1.43E+08,-5.23E+07,-2.37E+08,-7.44E+07
-6.72E+07,-1.69E+07,-1.02E+08,-3.82E+07,-1.43E+08,-5.24E+07,-2.37E+08,-7.45E+07
-6.72E+07,-1.69E+07,-1.02E+08,-3.83E+07,-1.43E+08,-5.25E+07,-2.36E+08,-7.47E+07
-6.72E+07,-1.69E+07,-1.02E+08,-3.83E+07,-1.43E+08,-5.25E+07,-2.36E+08,-7.48E+07
-6.72E+07,-1.70E+07,-1.02E+08,-3.84E+07,-1.43E+08,-5.26E+07,-2.36E+08,-7.49E+07
-6.72E+07,-1.70E+07,-1.02E+08,-3.85E+07,-1.43E+08,-5.27E+07,-2.36E+08,-7.50E+07
-6.72E+07,-1.70E+07,-1.02E+08,-3.85E+07,-1.43E+08,-5.28E+07,-2.36E+08,-7.51E+07
-6.72E+07,-1.70E+07,-1.02E+08,-3.86E+07,-1.42E+08,-5.29E+07,-2.36E+08,-7.53E+07
-6.71E+07,-1.71E+07,-1.02E+08,-3.87E+07,-1.42E+08,-5.30E+07,-2.36E+08,-7.54E+07
-6.71E+07,-1.71E+07,-1.02E+08,-3.87E+07,-1.42E+08,-5.31E+07,-2.36E+08,-7.55E+07
-6.71E+07,-1.71E+07,-1.02E+08,-3.88E+07,-1.42E+08,-5.31E+07,-2.36E+08,-7.56E+07
-6.71E+07,-1.72E+07,-1.02E+08,-3.88E+07,-1.42E+08,-5.32E+07,-2.36E+08,-7.58E+07
-6.71E+07,-1.72E+07,-1.02E+08,-3.89E+07,-1.42E+08,-5.33E+07,-2.36E+08,-7.59E+07
-6.71E+07,-1.72E+07,-1.02E+08,-3.90E+07,-1.42E+08,-5.34E+07,-2.36E+08,-7.60E+07
-6.71E+07,-1.72E+07,-1.02E+08,-3.90E+07,-1.42E+08,-5.35E+07,-2.36E+08,-7.61E+07
-6.71E+07,-1.73E+07,-1.02E+08,-3.91E+07,-1.42E+08,-5.36E+07,-2.36E+08,-7.63E+07
